ticker,ff12,ff12_source,classification_confidence
OTLK,10,legacy_symbols_with_sector,
OTLY,1,legacy_symbols_with_sector,
OTTR,8,legacy_symbols_with_sector,
OUST,3,legacy_symbols_with_sector,
OUT,11,legacy_symbols_with_sector,
OVBC,11,legacy_symbols_with_sector,
OVID,10,legacy_symbols_with_sector,
OVLY,11,legacy_symbols_with_sector,
OVV,4,legacy_symbols_with_sector,
OWL,11,legacy_symbols_with_sector,
OWLT,6,legacy_symbols_with_sector,
OXBR,11,legacy_symbols_with_sector,
OXBRW,11,legacy_symbols_with_sector,
OXLCL,12,legacy_symbols_with_sector,
OXLCM,12,legacy_symbols_with_sector,
OXLCN,12,legacy_symbols_with_sector,
OXLCO,12,legacy_symbols_with_sector,
OXLCP,12,legacy_symbols_with_sector,
OXLCZ,12,legacy_symbols_with_sector,
OXM,1,legacy_symbols_with_sector,
OXSQ,12,legacy_symbols_with_sector,
OXSQG,12,legacy_symbols_with_sector,
OXY,4,legacy_symbols_with_sector,
OZ,11,legacy_symbols_with_sector,
OZK,12,legacy_symbols_with_sector,
OZKAP,12,legacy_symbols_with_sector,
PAA,12,legacy_symbols_with_sector,
PAAS,12,legacy_symbols_with_sector,
PAC,12,legacy_symbols_with_sector,
PACB,6,legacy_symbols_with_sector,
PACK,3,legacy_symbols_with_sector,
PAG,9,legacy_symbols_with_sector,
PAGP,12,legacy_symbols_with_sector,
PAGS,6,legacy_symbols_with_sector,
PAHC,10,legacy_symbols_with_sector,
PAIYY,10,legacy_symbols_with_sector,
PALI,10,legacy_symbols_with_sector,
PAMT,12,legacy_symbols_with_sector,
PANL,12,legacy_symbols_with_sector,
PANW,6,legacy_symbols_with_sector,
PAR,6,legacy_symbols_with_sector,
PARR,4,legacy_symbols_with_sector,
PASG,10,legacy_symbols_with_sector,
PATH,6,legacy_symbols_with_sector,
PATK,2,legacy_symbols_with_sector,
PAVM,10,legacy_symbols_with_sector,
PAVS,6,legacy_symbols_with_sector,
PAX,11,legacy_symbols_with_sector,
PAXS,12,legacy_symbols_with_sector,
PAY,12,legacy_symbols_with_sector,
PAYC,6,legacy_symbols_with_sector,
PAYO,12,legacy_symbols_with_sector,
PAYS,12,legacy_symbols_with_sector,
PAYX,12,legacy_symbols_with_sector,
PB,11,legacy_symbols_with_sector,
PBA,4,legacy_symbols_with_sector,
PBF,4,legacy_symbols_with_sector,
PBFS,11,legacy_symbols_with_sector,
PBH,10,legacy_symbols_with_sector,
PBHC,11,legacy_symbols_with_sector,
PBI,6,legacy_symbols_with_sector,
PBR,4,legacy_symbols_with_sector,
PBR-A,4,legacy_symbols_with_sector,
PBT,11,legacy_symbols_with_sector,
PBYI,10,legacy_symbols_with_sector,
PCAR,2,legacy_symbols_with_sector,
PCB,11,legacy_symbols_with_sector,
PCG,8,legacy_symbols_with_sector,
PCOR,6,legacy_symbols_with_sector,
PCRX,10,legacy_symbols_with_sector,
PCSA,10,legacy_symbols_with_sector,
PCT,5,legacy_symbols_with_sector,
PCTTU,5,legacy_symbols_with_sector,
PCTTW,5,legacy_symbols_with_sector,
PCTY,6,legacy_symbols_with_sector,
PCVX,10,legacy_symbols_with_sector,
PCYO,8,legacy_symbols_with_sector,
PD,6,legacy_symbols_with_sector,
PDD,12,legacy_symbols_with_sector,
PDEX,10,legacy_symbols_with_sector,
PDFS,6,legacy_symbols_with_sector,
PDLB,11,legacy_symbols_with_sector,
PDM,11,legacy_symbols_with_sector,
PDS,4,legacy_symbols_with_sector,
PDSB,10,legacy_symbols_with_sector,
PDX,12,legacy_symbols_with_sector,
PDYN,6,legacy_symbols_with_sector,
PDYNW,6,legacy_symbols_with_sector,
PEB,11,legacy_symbols_with_sector,
PEBK,11,legacy_symbols_with_sector,
PEBO,11,legacy_symbols_with_sector,
PECO,11,legacy_symbols_with_sector,
PED,4,legacy_symbols_with_sector,
PEG,8,legacy_symbols_with_sector,
PEGA,6,legacy_symbols_with_sector,
PEN,10,legacy_symbols_with_sector,
PENG,6,legacy_symbols_with_sector,
PENN,12,legacy_symbols_with_sector,
PEP,1,legacy_symbols_with_sector,
PEPG,10,legacy_symbols_with_sector,
PERF,6,legacy_symbols_with_sector,
PERI,6,legacy_symbols_with_sector,
PESI,12,legacy_symbols_with_sector,
PETS,9,legacy_symbols_with_sector,
PETV,10,legacy_symbols_with_sector,
PETVW,10,legacy_symbols_with_sector,
PETZ,1,legacy_symbols_with_sector,
PFBC,12,legacy_symbols_with_sector,
PFE,10,legacy_symbols_with_sector,
PFG,11,legacy_symbols_with_sector,
PFGC,9,legacy_symbols_with_sector,
PFH,11,legacy_symbols_with_sector,
PFIS,11,legacy_symbols_with_sector,
PFLT,12,legacy_symbols_with_sector,
PFS,11,legacy_symbols_with_sector,
PFSI,11,legacy_symbols_with_sector,
PFX,12,legacy_symbols_with_sector,
PFXNZ,12,legacy_symbols_with_sector,
PG,5,legacy_symbols_with_sector,
PGC,11,legacy_symbols_with_sector,
PGEN,10,legacy_symbols_with_sector,
PGNY,10,legacy_symbols_with_sector,
PGR,11,legacy_symbols_with_sector,
PGY,11,legacy_symbols_with_sector,
PGYWW,11,legacy_symbols_with_sector,
PH,3,legacy_symbols_with_sector,
PHAR,10,legacy_symbols_with_sector,
PHAT,10,legacy_symbols_with_sector,
PHG,10,legacy_symbols_with_sector,
PHGE,10,legacy_symbols_with_sector,
PHI,7,legacy_symbols_with_sector,
PHIO,10,legacy_symbols_with_sector,
PHM,12,legacy_symbols_with_sector,
PHR,12,legacy_symbols_with_sector,
PHUN,6,legacy_symbols_with_sector,
PHVS,10,legacy_symbols_with_sector,
PI,6,legacy_symbols_with_sector,
PII,3,legacy_symbols_with_sector,
PIII,10,legacy_symbols_with_sector,
PIIIW,10,legacy_symbols_with_sector,
PINE,11,legacy_symbols_with_sector,
PINS,6,legacy_symbols_with_sector,
PIPR,11,legacy_symbols_with_sector,
PJT,11,legacy_symbols_with_sector,
PK,12,legacy_symbols_with_sector,
PKBK,11,legacy_symbols_with_sector,
PKE,3,legacy_symbols_with_sector,
PKG,3,legacy_symbols_with_sector,
PKOH,3,legacy_symbols_with_sector,
PKST,11,legacy_symbols_with_sector,
PKX,3,legacy_symbols_with_sector,
PL,6,legacy_symbols_with_sector,
PLAB,6,legacy_symbols_with_sector,
PLAG,1,legacy_symbols_with_sector,
PLAY,9,legacy_symbols_with_sector,
PLBC,11,legacy_symbols_with_sector,
PLBY,9,legacy_symbols_with_sector,
PLCE,9,legacy_symbols_with_sector,
PLD,11,legacy_symbols_with_sector,
PLG,12,legacy_symbols_with_sector,
PLMR,11,legacy_symbols_with_sector,
PLNT,12,legacy_symbols_with_sector,
PLOW,3,legacy_symbols_with_sector,
PLPC,12,legacy_symbols_with_sector,
PLRX,10,legacy_symbols_with_sector,
PLSE,10,legacy_symbols_with_sector,
PLTK,6,legacy_symbols_with_sector,
PLTR,6,legacy_symbols_with_sector,
PLUG,3,legacy_symbols_with_sector,
PLUR,10,legacy_symbols_with_sector,
PLUS,9,legacy_symbols_with_sector,
PLX,10,legacy_symbols_with_sector,
PLXS,6,legacy_symbols_with_sector,
PM,1,legacy_symbols_with_sector,
PMCB,10,legacy_symbols_with_sector,
PMN,10,legacy_symbols_with_sector,
PMT,11,legacy_symbols_with_sector,
PMTS,3,legacy_symbols_with_sector,
PMVP,10,legacy_symbols_with_sector,
PN,9,legacy_symbols_with_sector,
PNBK,11,legacy_symbols_with_sector,
PNC,11,legacy_symbols_with_sector,
PNFP,11,legacy_symbols_with_sector,
PNNT,12,legacy_symbols_with_sector,
PNR,3,legacy_symbols_with_sector,
PNRG,4,legacy_symbols_with_sector,
PNTG,10,legacy_symbols_with_sector,
PNW,8,legacy_symbols_with_sector,
POCI,10,legacy_symbols_with_sector,
PODD,10,legacy_symbols_with_sector,
POET,6,legacy_symbols_with_sector,
POLA,6,legacy_symbols_with_sector,
POM,9,legacy_symbols_with_sector,
POOL,9,legacy_symbols_with_sector,
POR,8,legacy_symbols_with_sector,
POST,1,legacy_symbols_with_sector,
POWI,6,legacy_symbols_with_sector,
POWL,3,legacy_symbols_with_sector,
POWW,3,legacy_symbols_with_sector,
POWWP,3,legacy_symbols_with_sector,
PPBT,10,legacy_symbols_with_sector,
PPC,1,legacy_symbols_with_sector,
PPCB,10,legacy_symbols_with_sector,
PPG,5,legacy_symbols_with_sector,
PPIH,3,legacy_symbols_with_sector,
PPL,8,legacy_symbols_with_sector,
PPSI,3,legacy_symbols_with_sector,
PPTA,12,legacy_symbols_with_sector,
PR,4,legacy_symbols_with_sector,
PRA,11,legacy_symbols_with_sector,
PRAA,11,legacy_symbols_with_sector,
PRAX,10,legacy_symbols_with_sector,
PRCH,6,legacy_symbols_with_sector,
PRCT,10,legacy_symbols_with_sector,
PRDO,12,legacy_symbols_with_sector,
PRE,6,legacy_symbols_with_sector,
PRENW,6,legacy_symbols_with_sector,
PRFX,10,legacy_symbols_with_sector,
PRG,12,legacy_symbols_with_sector,
PRGO,10,legacy_symbols_with_sector,
PRGS,6,legacy_symbols_with_sector,
PRH,11,legacy_symbols_with_sector,
PRHI,11,legacy_symbols_with_sector,
PRI,11,legacy_symbols_with_sector,
PRIM,12,legacy_symbols_with_sector,
PRK,11,legacy_symbols_with_sector,
PRKS,12,legacy_symbols_with_sector,
PRLB,3,legacy_symbols_with_sector,
PRLD,10,legacy_symbols_with_sector,
PRM,5,legacy_symbols_with_sector,
PRME,10,legacy_symbols_with_sector,
PROF,10,legacy_symbols_with_sector,
PROK,10,legacy_symbols_with_sector,
PROP,4,legacy_symbols_with_sector,
PROV,11,legacy_symbols_with_sector,
PRPL,2,legacy_symbols_with_sector,
PRPO,6,legacy_symbols_with_sector,
PRQR,10,legacy_symbols_with_sector,
PRSO,6,legacy_symbols_with_sector,
PRSU,12,legacy_symbols_with_sector,
PRT,4,legacy_symbols_with_sector,
PRTA,10,legacy_symbols_with_sector,
PRTC,10,legacy_symbols_with_sector,
PRTH,12,legacy_symbols_with_sector,
PRTS,9,legacy_symbols_with_sector,
PRU,11,legacy_symbols_with_sector,
PRVA,10,legacy_symbols_with_sector,
PS,11,legacy_symbols_with_sector,
PSA,11,legacy_symbols_with_sector,
PSEC,12,legacy_symbols_with_sector,
PSFE,12,legacy_symbols_with_sector,
PSHG,12,legacy_symbols_with_sector,
PSIX,3,legacy_symbols_with_sector,
PSMT,9,legacy_symbols_with_sector,
PSN,6,legacy_symbols_with_sector,
PSNL,10,legacy_symbols_with_sector,
PSNY,2,legacy_symbols_with_sector,
PSNYW,2,legacy_symbols_with_sector,
PSO,1,legacy_symbols_with_sector,
PSQH,12,legacy_symbols_with_sector,
PSTL,11,legacy_symbols_with_sector,
PSTV,10,legacy_symbols_with_sector,
PSX,4,legacy_symbols_with_sector,
PTA,12,legacy_symbols_with_sector,
PTC,6,legacy_symbols_with_sector,
PTCT,10,legacy_symbols_with_sector,
PTEN,4,legacy_symbols_with_sector,
PTGX,10,legacy_symbols_with_sector,
PTLO,9,legacy_symbols_with_sector,
PTON,1,legacy_symbols_with_sector,
PUBM,6,legacy_symbols_with_sector,
PUK,11,legacy_symbols_with_sector,
PULM,10,legacy_symbols_with_sector,
PUMP,4,legacy_symbols_with_sector,
PVH,1,legacy_symbols_with_sector,
PVL,4,legacy_symbols_with_sector,
PW,11,legacy_symbols_with_sector,
PWP,11,legacy_symbols_with_sector,
PWR,12,legacy_symbols_with_sector,
PXLW,6,legacy_symbols_with_sector,
PXS,12,legacy_symbols_with_sector,
PYPD,10,legacy_symbols_with_sector,
PYPL,12,legacy_symbols_with_sector,
PYT,11,legacy_symbols_with_sector,
PYXS,10,legacy_symbols_with_sector,
PZG,12,legacy_symbols_with_sector,
PZZA,9,legacy_symbols_with_sector,
Q,6,legacy_symbols_with_sector,
QBTS,6,legacy_symbols_with_sector,
QCLS,10,legacy_symbols_with_sector,
QCOM,6,legacy_symbols_with_sector,
QCRH,11,legacy_symbols_with_sector,
QDEL,10,legacy_symbols_with_sector,
QFIN,11,legacy_symbols_with_sector,
QGEN,10,legacy_symbols_with_sector,
QLYS,6,legacy_symbols_with_sector,
QMCO,6,legacy_symbols_with_sector,
QNCX,10,legacy_symbols_with_sector,
QNRX,10,legacy_symbols_with_sector,
QNST,12,legacy_symbols_with_sector,
QNTM,10,legacy_symbols_with_sector,
QRHC,12,legacy_symbols_with_sector,
QRVO,6,legacy_symbols_with_sector,
QS,6,legacy_symbols_with_sector,
QSI,6,legacy_symbols_with_sector,
QSIAW,6,legacy_symbols_with_sector,
QSR,9,legacy_symbols_with_sector,
QTRX,6,legacy_symbols_with_sector,
QTTB,10,legacy_symbols_with_sector,
QTWO,6,legacy_symbols_with_sector,
QUAD,3,legacy_symbols_with_sector,
QUBT,6,legacy_symbols_with_sector,
QUCY,10,legacy_symbols_with_sector,
QUIK,6,legacy_symbols_with_sector,
QULL,11,legacy_symbols_with_sector,
QURE,10,legacy_symbols_with_sector,
QVCC,9,legacy_symbols_with_sector,
QVCD,9,legacy_symbols_with_sector,
QXO,9,legacy_symbols_with_sector,
R,12,legacy_symbols_with_sector,
RACE,2,legacy_symbols_with_sector,
RAIL,3,legacy_symbols_with_sector,
RAIN,3,legacy_symbols_with_sector,
RAMP,6,legacy_symbols_with_sector,
RAND,12,legacy_symbols_with_sector,
RANI,10,legacy_symbols_with_sector,
RARE,10,legacy_symbols_with_sector,
RAVE,9,legacy_symbols_with_sector,
RAYA,3,legacy_symbols_with_sector,
RBA,12,legacy_symbols_with_sector,
RBB,11,legacy_symbols_with_sector,
RBBN,6,legacy_symbols_with_sector,
RBC,3,legacy_symbols_with_sector,
RBCAA,11,legacy_symbols_with_sector,
RBKB,11,legacy_symbols_with_sector,
RBLX,6,legacy_symbols_with_sector,
RC,11,legacy_symbols_with_sector,
RCAT,6,legacy_symbols_with_sector,
RCB,11,legacy_symbols_with_sector,
RCEL,10,legacy_symbols_with_sector,
RCI,7,legacy_symbols_with_sector,
RCKT,10,legacy_symbols_with_sector,
RCKY,1,legacy_symbols_with_sector,
RCL,12,legacy_symbols_with_sector,
RCMT,12,legacy_symbols_with_sector,
RCON,4,legacy_symbols_with_sector,
RCUS,10,legacy_symbols_with_sector,
RDCM,6,legacy_symbols_with_sector,
RDGT,9,legacy_symbols_with_sector,
RDHL,10,legacy_symbols_with_sector,
RDI,12,legacy_symbols_with_sector,
RDIB,12,legacy_symbols_with_sector,
RDN,11,legacy_symbols_with_sector,
RDNT,10,legacy_symbols_with_sector,
RDNW,6,legacy_symbols_with_sector,
RDVT,6,legacy_symbols_with_sector,
RDW,3,legacy_symbols_with_sector,
RDWR,12,legacy_symbols_with_sector,
RDY,10,legacy_symbols_with_sector,
RDZNW,11,legacy_symbols_with_sector,
REAL,9,legacy_symbols_with_sector,
REAX,11,legacy_symbols_with_sector,
REBN,9,legacy_symbols_with_sector,
REE,2,legacy_symbols_with_sector,
REFI,11,legacy_symbols_with_sector,
REFR,11,legacy_symbols_with_sector,
REG,11,legacy_symbols_with_sector,
REGN,10,legacy_symbols_with_sector,
REI,4,legacy_symbols_with_sector,
REKR,6,legacy_symbols_with_sector,
RELL,9,legacy_symbols_with_sector,
RELX,12,legacy_symbols_with_sector,
RELY,12,legacy_symbols_with_sector,
RENT,9,legacy_symbols_with_sector,
RENX,11,legacy_symbols_with_sector,
REPL,10,legacy_symbols_with_sector,
REPX,4,legacy_symbols_with_sector,
RERE,9,legacy_symbols_with_sector,
RES,4,legacy_symbols_with_sector,
RETO,3,legacy_symbols_with_sector,
REVB,10,legacy_symbols_with_sector,
REVBW,10,legacy_symbols_with_sector,
REX,5,legacy_symbols_with_sector,
REXR,11,legacy_symbols_with_sector,
REYN,3,legacy_symbols_with_sector,
REZI,9,legacy_symbols_with_sector,
RF,11,legacy_symbols_with_sector,
RFIL,6,legacy_symbols_with_sector,
RFL,10,legacy_symbols_with_sector,
RFM,12,legacy_symbols_with_sector,
RFMZ,12,legacy_symbols_with_sector,
RGA,11,legacy_symbols_with_sector,
RGC,10,legacy_symbols_with_sector,
RGCO,8,legacy_symbols_with_sector,
RGEN,10,legacy_symbols_with_sector,
RGLD,11,legacy_symbols_with_sector,
RGNX,10,legacy_symbols_with_sector,
RGP,12,legacy_symbols_with_sector,
RGR,3,legacy_symbols_with_sector,
RGS,9,legacy_symbols_with_sector,
RGTI,6,legacy_symbols_with_sector,
RGTIW,6,legacy_symbols_with_sector,
RH,9,legacy_symbols_with_sector,
RHI,12,legacy_symbols_with_sector,
RHP,11,legacy_symbols_with_sector,
RICK,9,legacy_symbols_with_sector,
RIG,4,legacy_symbols_with_sector,
RIGL,10,legacy_symbols_with_sector,
RILY,11,legacy_symbols_with_sector,
RILYG,11,legacy_symbols_with_sector,
RILYK,11,legacy_symbols_with_sector,
RILYL,11,legacy_symbols_with_sector,
RILYN,11,legacy_symbols_with_sector,
RILYP,11,legacy_symbols_with_sector,
RILYT,11,legacy_symbols_with_sector,
RILYZ,11,legacy_symbols_with_sector,
RIME,2,legacy_symbols_with_sector,
RIO,12,legacy_symbols_with_sector,
RIOT,11,legacy_symbols_with_sector,
RITM,11,legacy_symbols_with_sector,
RIVN,2,legacy_symbols_with_sector,
RJET,12,legacy_symbols_with_sector,
RJF,11,legacy_symbols_with_sector,
RKDA,4,legacy_symbols_with_sector,
RKLB,3,legacy_symbols_with_sector,
RKT,11,legacy_symbols_with_sector,
RL,1,legacy_symbols_with_sector,
RLAY,10,legacy_symbols_with_sector,
RLGT,12,legacy_symbols_with_sector,
RLI,11,legacy_symbols_with_sector,
RLJ,11,legacy_symbols_with_sector,
RLMD,10,legacy_symbols_with_sector,
RLTY,12,legacy_symbols_with_sector,
RLX,1,legacy_symbols_with_sector,
RLYB,10,legacy_symbols_with_sector,
RM,11,legacy_symbols_with_sector,
RMAX,11,legacy_symbols_with_sector,
RMBI,11,legacy_symbols_with_sector,
RMBS,6,legacy_symbols_with_sector,
RMCF,1,legacy_symbols_with_sector,
RMD,10,legacy_symbols_with_sector,
RMI,12,legacy_symbols_with_sector,
RMM,12,legacy_symbols_with_sector,
RMMZ,12,legacy_symbols_with_sector,
RMNI,12,legacy_symbols_with_sector,
RMR,12,legacy_symbols_with_sector,
RMTI,10,legacy_symbols_with_sector,
RNA,10,legacy_symbols_with_sector,
RNAC,10,legacy_symbols_with_sector,
RNAZ,10,legacy_symbols_with_sector,
RNG,6,legacy_symbols_with_sector,
RNGR,4,legacy_symbols_with_sector,
RNR,11,legacy_symbols_with_sector,
RNST,11,legacy_symbols_with_sector,
RNTX,10,legacy_symbols_with_sector,
RNW,8,legacy_symbols_with_sector,
RNWWW,8,legacy_symbols_with_sector,
RNXT,10,legacy_symbols_with_sector,
ROAD,12,legacy_symbols_with_sector,
ROC,6,legacy_symbols_with_sector,
ROCK,3,legacy_symbols_with_sector,
ROG,5,legacy_symbols_with_sector,
ROIV,10,legacy_symbols_with_sector,
ROK,6,legacy_symbols_with_sector,
ROKU,7,legacy_symbols_with_sector,
ROL,12,legacy_symbols_with_sector,
ROMA,12,legacy_symbols_with_sector,
ROOT,11,legacy_symbols_with_sector,
ROP,6,legacy_symbols_with_sector,
ROST,9,legacy_symbols_with_sector,
RPAY,12,legacy_symbols_with_sector,
RPC,11,legacy_symbols_with_sector,
RPD,6,legacy_symbols_with_sector,
RPID,6,legacy_symbols_with_sector,
RPM,5,legacy_symbols_with_sector,
RPRX,10,legacy_symbols_with_sector,
RPT,11,legacy_symbols_with_sector,
RRBI,11,legacy_symbols_with_sector,
RRC,4,legacy_symbols_with_sector,
RRGB,9,legacy_symbols_with_sector,
RRR,12,legacy_symbols_with_sector,
RRX,3,legacy_symbols_with_sector,
RS,9,legacy_symbols_with_sector,
RSG,12,legacy_symbols_with_sector,
RSI,12,legacy_symbols_with_sector,
RSKD,12,legacy_symbols_with_sector,
RSSS,12,legacy_symbols_with_sector,
RSVR,12,legacy_symbols_with_sector,
RSVRW,12,legacy_symbols_with_sector,
RTCJF,6,legacy_symbols_with_sector,
RTO,12,legacy_symbols_with_sector,
RTX,3,legacy_symbols_with_sector,
RUBI,12,legacy_symbols_with_sector,
RUM,6,legacy_symbols_with_sector,
RUMBW,6,legacy_symbols_with_sector,
RUN,6,legacy_symbols_with_sector,
RUSHA,9,legacy_symbols_with_sector,
RUSHB,9,legacy_symbols_with_sector,
RVI,12,legacy_symbols_with_sector,
RVLV,9,legacy_symbols_with_sector,
RVMD,10,legacy_symbols_with_sector,
RVP,10,legacy_symbols_with_sector,
RVPH,10,legacy_symbols_with_sector,
RVSB,11,legacy_symbols_with_sector,
RVSN,3,legacy_symbols_with_sector,
RVSNW,3,legacy_symbols_with_sector,
RVTY,6,legacy_symbols_with_sector,
RVYL,12,legacy_symbols_with_sector,
RWAY,12,legacy_symbols_with_sector,
RWAYL,12,legacy_symbols_with_sector,
RWT,11,legacy_symbols_with_sector,
RXO,12,legacy_symbols_with_sector,
RXRX,10,legacy_symbols_with_sector,
RXST,10,legacy_symbols_with_sector,
RXT,6,legacy_symbols_with_sector,
RY,11,legacy_symbols_with_sector,
RYAAY,12,legacy_symbols_with_sector,
RYAM,3,legacy_symbols_with_sector,
RYAN,11,legacy_symbols_with_sector,
RYM,1,legacy_symbols_with_sector,
RYN,11,legacy_symbols_with_sector,
RYTM,10,legacy_symbols_with_sector,
RZB,11,legacy_symbols_with_sector,
RZC,11,legacy_symbols_with_sector,
RZLT,10,legacy_symbols_with_sector,
S,6,legacy_symbols_with_sector,
SA,12,legacy_symbols_with_sector,
SABA,12,legacy_symbols_with_sector,
SABR,6,legacy_symbols_with_sector,
SABS,10,legacy_symbols_with_sector,
SABSW,10,legacy_symbols_with_sector,
SACH,11,legacy_symbols_with_sector,
SAFE,11,legacy_symbols_with_sector,
SAFT,11,legacy_symbols_with_sector,
SAH,9,legacy_symbols_with_sector,
SAIA,12,legacy_symbols_with_sector,
SAIC,6,legacy_symbols_with_sector,
SAIH,11,legacy_symbols_with_sector,
SAIHW,11,legacy_symbols_with_sector,
SAIL,6,legacy_symbols_with_sector,
SAJ,12,legacy_symbols_with_sector,
SAM,1,legacy_symbols_with_sector,
SAMG,11,legacy_symbols_with_sector,
SAN,11,legacy_symbols_with_sector,
SANA,10,legacy_symbols_with_sector,
SANG,6,legacy_symbols_with_sector,
SANM,6,legacy_symbols_with_sector,
SAP,6,legacy_symbols_with_sector,
SAR,12,legacy_symbols_with_sector,
SAT,12,legacy_symbols_with_sector,
SATL,6,legacy_symbols_with_sector,
SATLW,6,legacy_symbols_with_sector,
SATS,7,legacy_symbols_with_sector,
SAY,12,legacy_symbols_with_sector,
SB,12,legacy_symbols_with_sector,
SBAC,11,legacy_symbols_with_sector,
SBCF,11,legacy_symbols_with_sector,
SBCWW,10,legacy_symbols_with_sector,
SBET,6,legacy_symbols_with_sector,
SBEV,1,legacy_symbols_with_sector,
SBFG,11,legacy_symbols_with_sector,
SBFM,10,legacy_symbols_with_sector,
SBFMW,10,legacy_symbols_with_sector,
SBGI,7,legacy_symbols_with_sector,
SBH,9,legacy_symbols_with_sector,
SBIGW,6,legacy_symbols_with_sector,
SBLK,12,legacy_symbols_with_sector,
SBR,11,legacy_symbols_with_sector,
SBRA,11,legacy_symbols_with_sector,
SBS,8,legacy_symbols_with_sector,
SBSI,11,legacy_symbols_with_sector,
SBSW,12,legacy_symbols_with_sector,
SBUX,9,legacy_symbols_with_sector,
SCCD,11,legacy_symbols_with_sector,
SCCE,11,legacy_symbols_with_sector,
SCCF,11,legacy_symbols_with_sector,
SCCG,11,legacy_symbols_with_sector,
SCCO,12,legacy_symbols_with_sector,
SCDL,11,legacy_symbols_with_sector,
SCHL,1,legacy_symbols_with_sector,
SCHW,11,legacy_symbols_with_sector,
SCI,9,legacy_symbols_with_sector,
SCKT,6,legacy_symbols_with_sector,
SCL,5,legacy_symbols_with_sector,
SCLX,10,legacy_symbols_with_sector,
SCLXW,10,legacy_symbols_with_sector,
SCM,12,legacy_symbols_with_sector,
SCNI,10,legacy_symbols_with_sector,
SCNX,10,legacy_symbols_with_sector,
SCOR,12,legacy_symbols_with_sector,
SCSC,9,legacy_symbols_with_sector,
SCVL,9,legacy_symbols_with_sector,
SCWO,3,legacy_symbols_with_sector,
SCYX,10,legacy_symbols_with_sector,
SD,4,legacy_symbols_with_sector,
SDAWW,12,legacy_symbols_with_sector,
SDGR,10,legacy_symbols_with_sector,
SDHY,12,legacy_symbols_with_sector,
SDOT,9,legacy_symbols_with_sector,
SDRL,4,legacy_symbols_with_sector,
SDSTW,3,legacy_symbols_with_sector,
SE,12,legacy_symbols_with_sector,
SEAT,12,legacy_symbols_with_sector,
SEATW,12,legacy_symbols_with_sector,
SEB,9,legacy_symbols_with_sector,
SEDG,6,legacy_symbols_with_sector,
SEE,5,legacy_symbols_with_sector,
SEED,1,legacy_symbols_with_sector,
SEER,6,legacy_symbols_with_sector,
SEI,3,legacy_symbols_with_sector,
SEIC,11,legacy_symbols_with_sector,
SELF,11,legacy_symbols_with_sector,
SEM,10,legacy_symbols_with_sector,
SEMR,6,legacy_symbols_with_sector,
SENEA,1,legacy_symbols_with_sector,
SENEB,1,legacy_symbols_with_sector,
SENS,6,legacy_symbols_with_sector,
SER,10,legacy_symbols_with_sector,
SERA,10,legacy_symbols_with_sector,
SES,6,legacy_symbols_with_sector,
SEV,2,legacy_symbols_with_sector,
SEVN,11,legacy_symbols_with_sector,
SF,11,legacy_symbols_with_sector,
SFB,11,legacy_symbols_with_sector,
SFBC,11,legacy_symbols_with_sector,
SFBS,11,legacy_symbols_with_sector,
SFIX,9,legacy_symbols_with_sector,
SFL,12,legacy_symbols_with_sector,
SFM,9,legacy_symbols_with_sector,
SFNC,11,legacy_symbols_with_sector,
SFST,11,legacy_symbols_with_sector,
SG,9,legacy_symbols_with_sector,
SGA,7,legacy_symbols_with_sector,
SGC,1,legacy_symbols_with_sector,
SGHC,12,legacy_symbols_with_sector,
SGHT,10,legacy_symbols_with_sector,
SGI,2,legacy_symbols_with_sector,
SGLY,12,legacy_symbols_with_sector,
SGML,12,legacy_symbols_with_sector,
SGMO,10,legacy_symbols_with_sector,
SGRP,12,legacy_symbols_with_sector,
SGRY,10,legacy_symbols_with_sector,
SGU,9,legacy_symbols_with_sector,
SHAK,9,legacy_symbols_with_sector,
SHAZ,6,legacy_symbols_with_sector,
SHBI,11,legacy_symbols_with_sector,
SHC,10,legacy_symbols_with_sector,
SHEL,4,legacy_symbols_with_sector,
SHEN,7,legacy_symbols_with_sector,
SHFS,11,legacy_symbols_with_sector,
SHFSW,11,legacy_symbols_with_sector,
SHG,11,legacy_symbols_with_sector,
SHIP,12,legacy_symbols_with_sector,
SHLS,6,legacy_symbols_with_sector,
SHO,12,legacy_symbols_with_sector,
SHOO,1,legacy_symbols_with_sector,
SHOP,6,legacy_symbols_with_sector,
SHPH,10,legacy_symbols_with_sector,
SHW,9,legacy_symbols_with_sector,
SIBN,10,legacy_symbols_with_sector,
SID,3,legacy_symbols_with_sector,
SIDU,7,legacy_symbols_with_sector,
SIEB,11,legacy_symbols_with_sector,
SIF,3,legacy_symbols_with_sector,
SIFY,6,legacy_symbols_with_sector,
SIG,9,legacy_symbols_with_sector,
SIGA,10,legacy_symbols_with_sector,
SIGI,11,legacy_symbols_with_sector,
SIGIP,11,legacy_symbols_with_sector,
SII,11,legacy_symbols_with_sector,
SILC,6,legacy_symbols_with_sector,
SIM,3,legacy_symbols_with_sector,
SIMO,6,legacy_symbols_with_sector,
SINT,10,legacy_symbols_with_sector,
SIRI,7,legacy_symbols_with_sector,
SITC,11,legacy_symbols_with_sector,
SITE,9,legacy_symbols_with_sector,
SITM,6,legacy_symbols_with_sector,
SJ,6,legacy_symbols_with_sector,
SJM,1,legacy_symbols_with_sector,
